Simulation	-100	-50	0	50	100	150	200	250	300	350	400	450	500	550	600	650
Average	0.000843915608439147	0.00128787121287869	0.00179282071792821	0.00277372262773738	0.00732126787321281	0.0226777322267799	0.0539476052394787	0.179266073392685	0.284710528947111	0.679351064893483	0.826408359164105	0.948072192780692	0.967436256374264	0.942403759624023	0.923326667333264	0.935645435456435
