Simulation	-100	-50	0	50	100	150	200	250	300	350	400	450	500	550	600	650
S-Curve	4.53293861505522e-05	0.000146163327721344	0.000471193834983565	0.00151791321707318	0.0048784870875273	0.0155632129214308	0.0485085927093281	0.141192607567209	0.346479623137594	0.630956010273096	0.84647149741413	0.946751161200214	0.982857953398458	0.994620684437117	0.998325676410374	0.999480196776258
